Date,Crop,Market,Min_Price(₹/Quintal),Max_Price(₹/Quintal),Modal_Price(₹/Quintal)
2024-09-14,Mustard,Ranchi Mandi,1589,1782,1685
2024-09-14,Soybean,Ranchi Mandi,1747,2115,1931
2024-09-14,Pulses,Ranchi Mandi,1542,1736,1639
2024-09-14,Potato,Ranchi Mandi,1262,1620,1441
2024-09-14,Wheat,Dhanbad Mandi,1211,1619,1415
2024-09-14,Rice,Dhanbad Mandi,2132,2556,2344
2024-09-14,Maize,Dhanbad Mandi,2439,2831,2635
2024-09-14,Bajra,Dhanbad Mandi,1370,1806,1588
2024-09-14,Sugarcane,Dhanbad Mandi,1455,1607,1531
2024-09-14,Cotton,Dhanbad Mandi,1299,1466,1382
2024-09-14,Barley,Dhanbad Mandi,1334,1689,1511
2024-09-14,Groundnut,Dhanbad Mandi,2264,2651,2457
2024-09-14,Mustard,Dhanbad Mandi,2125,2460,2292
2024-09-14,Soybean,Dhanbad Mandi,2426,2657,2541
2024-09-14,Pulses,Dhanbad Mandi,2282,2597,2439
2024-09-14,Potato,Dhanbad Mandi,2072,2371,2221
2024-09-14,Wheat,Bokaro Mandi,1588,1929,1758
2024-09-14,Rice,Bokaro Mandi,1777,2087,1932
2024-09-14,Maize,Bokaro Mandi,1719,2102,1910
2024-09-14,Bajra,Bokaro Mandi,1276,1518,1397
2024-09-14,Sugarcane,Bokaro Mandi,1913,2343,2128
2024-09-14,Cotton,Bokaro Mandi,1534,1934,1734
2024-09-14,Barley,Bokaro Mandi,1858,2347,2102
2024-09-14,Groundnut,Bokaro Mandi,1194,1602,1398
2024-09-14,Mustard,Bokaro Mandi,2369,2759,2564
2024-09-14,Soybean,Bokaro Mandi,1222,1478,1350
2024-09-14,Pulses,Bokaro Mandi,1255,1526,1390
2024-09-14,Potato,Bokaro Mandi,1775,2088,1931
2024-09-14,Wheat,Hazaribagh Mandi,2250,2659,2454
2024-09-14,Rice,Hazaribagh Mandi,2377,2742,2559
2024-09-14,Maize,Hazaribagh Mandi,1162,1312,1237
2024-09-14,Bajra,Hazaribagh Mandi,2230,2415,2322
2024-09-14,Sugarcane,Hazaribagh Mandi,1445,1866,1655
2024-09-14,Cotton,Hazaribagh Mandi,1747,2027,1887
2024-09-14,Barley,Hazaribagh Mandi,1366,1709,1537
2024-09-14,Groundnut,Hazaribagh Mandi,2471,2711,2591
2024-09-14,Mustard,Hazaribagh Mandi,2236,2596,2416
2024-09-14,Soybean,Hazaribagh Mandi,1926,2168,2047
2024-09-14,Pulses,Hazaribagh Mandi,1545,1938,1741
2024-09-14,Potato,Hazaribagh Mandi,1870,2061,1965
2024-09-14,Wheat,Jamshedpur Mandi,1111,1453,1282
2024-09-14,Rice,Jamshedpur Mandi,1230,1479,1354
2024-09-14,Maize,Jamshedpur Mandi,1396,1599,1497
2024-09-14,Bajra,Jamshedpur Mandi,1379,1687,1533
2024-09-14,Sugarcane,Jamshedpur Mandi,2123,2442,2282
2024-09-14,Cotton,Jamshedpur Mandi,2084,2428,2256
2024-09-14,Barley,Jamshedpur Mandi,1766,1936,1851
2024-09-14,Groundnut,Jamshedpur Mandi,1233,1720,1476
2024-09-14,Mustard,Jamshedpur Mandi,2022,2294,2158
2024-09-14,Soybean,Jamshedpur Mandi,1510,1936,1723
2024-09-14,Pulses,Jamshedpur Mandi,1279,1558,1418
2024-09-14,Potato,Jamshedpur Mandi,2383,2573,2478
2024-09-15,Wheat,Ranchi Mandi,1869,2330,2099
2024-09-15,Rice,Ranchi Mandi,1556,1872,1714
2024-09-15,Maize,Ranchi Mandi,1044,1486,1265
2024-09-15,Bajra,Ranchi Mandi,1943,2199,2071
2024-09-15,Sugarcane,Ranchi Mandi,1887,2294,2090
2024-09-15,Cotton,Ranchi Mandi,1186,1345,1265
2024-09-15,Barley,Ranchi Mandi,1432,1718,1575
2024-09-15,Groundnut,Ranchi Mandi,2055,2261,2158
2024-09-15,Mustard,Ranchi Mandi,1057,1327,1192
2024-09-15,Soybean,Ranchi Mandi,1231,1441,1336
2024-09-15,Pulses,Ranchi Mandi,2275,2585,2430
2024-09-15,Potato,Ranchi Mandi,1483,1774,1628
2024-09-15,Wheat,Dhanbad Mandi,1695,2132,1913
2024-09-15,Rice,Dhanbad Mandi,2044,2210,2127
2024-09-15,Maize,Dhanbad Mandi,2094,2381,2237
2024-09-15,Bajra,Dhanbad Mandi,1159,1383,1271
2024-09-15,Sugarcane,Dhanbad Mandi,2343,2739,2541
2024-09-15,Cotton,Dhanbad Mandi,1402,1831,1616
2024-09-15,Barley,Dhanbad Mandi,1855,2088,1971
2024-09-15,Groundnut,Dhanbad Mandi,1853,2178,2015
2024-09-15,Mustard,Dhanbad Mandi,1168,1323,1245
2024-09-15,Soybean,Dhanbad Mandi,1392,1888,1640
2024-09-15,Pulses,Dhanbad Mandi,1609,1835,1722
2024-09-15,Potato,Dhanbad Mandi,1208,1579,1393
2024-09-15,Wheat,Bokaro Mandi,2423,2850,2636
2024-09-15,Rice,Bokaro Mandi,1610,1998,1804
2024-09-15,Maize,Bokaro Mandi,1105,1300,1202
2024-09-15,Bajra,Bokaro Mandi,2030,2448,2239
2024-09-15,Sugarcane,Bokaro Mandi,1396,1824,1610
2024-09-15,Cotton,Bokaro Mandi,1745,2182,1963
2024-09-15,Barley,Bokaro Mandi,1164,1660,1412
2024-09-15,Groundnut,Bokaro Mandi,1974,2344,2159
2024-09-15,Mustard,Bokaro Mandi,1304,1647,1475
2024-09-15,Soybean,Bokaro Mandi,1763,2248,2005
2024-09-15,Pulses,Bokaro Mandi,1418,1811,1614
2024-09-15,Potato,Bokaro Mandi,1691,1940,1815
2024-09-15,Wheat,Hazaribagh Mandi,1775,2062,1918
2024-09-15,Rice,Hazaribagh Mandi,2186,2655,2420
2024-09-15,Maize,Hazaribagh Mandi,1670,1835,1752
2024-09-15,Bajra,Hazaribagh Mandi,2064,2302,2183
2024-09-15,Sugarcane,Hazaribagh Mandi,1503,1666,1584
2024-09-15,Cotton,Hazaribagh Mandi,1072,1273,1172
2024-09-15,Barley,Hazaribagh Mandi,1322,1624,1473
2024-09-15,Groundnut,Hazaribagh Mandi,1637,1849,1743
2024-09-15,Mustard,Hazaribagh Mandi,2470,2772,2621
2024-09-15,Soybean,Hazaribagh Mandi,1955,2376,2165
2024-09-15,Pulses,Hazaribagh Mandi,2288,2627,2457
2024-09-15,Potato,Hazaribagh Mandi,1692,2176,1934
2024-09-15,Wheat,Jamshedpur Mandi,1226,1621,1423
2024-09-15,Rice,Jamshedpur Mandi,1177,1497,1337
2024-09-15,Maize,Jamshedpur Mandi,1672,2018,1845
2024-09-15,Bajra,Jamshedpur Mandi,1298,1470,1384
2024-09-15,Sugarcane,Jamshedpur Mandi,2450,2919,2684
2024-09-15,Cotton,Jamshedpur Mandi,2380,2658,2519
2024-09-15,Barley,Jamshedpur Mandi,1893,2163,2028
2024-09-15,Groundnut,Jamshedpur Mandi,2031,2273,2152
2024-09-15,Mustard,Jamshedpur Mandi,1016,1447,1231
2024-09-15,Soybean,Jamshedpur Mandi,1229,1538,1383
2024-09-15,Pulses,Jamshedpur Mandi,2284,2583,2433
2024-09-15,Potato,Jamshedpur Mandi,1329,1530,1429
2024-09-16,Wheat,Ranchi Mandi,1810,2072,1941
2024-09-16,Rice,Ranchi Mandi,1984,2222,2103
2024-09-16,Maize,Ranchi Mandi,1618,1784,1701
2024-09-16,Bajra,Ranchi Mandi,1009,1467,1238
2024-09-16,Sugarcane,Ranchi Mandi,1264,1519,1391
2024-09-16,Cotton,Ranchi Mandi,1686,1948,1817
2024-09-16,Barley,Ranchi Mandi,2349,2688,2518
2024-09-16,Groundnut,Ranchi Mandi,2347,2578,2462
2024-09-16,Mustard,Ranchi Mandi,1749,2010,1879
2024-09-16,Soybean,Ranchi Mandi,1203,1691,1447
2024-09-16,Pulses,Ranchi Mandi,2335,2678,2506
2024-09-16,Potato,Ranchi Mandi,1880,2133,2006
2024-09-16,Wheat,Dhanbad Mandi,1458,1693,1575
2024-09-16,Rice,Dhanbad Mandi,2411,2818,2614
2024-09-16,Maize,Dhanbad Mandi,2205,2436,2320
2024-09-16,Bajra,Dhanbad Mandi,1330,1556,1443
2024-09-16,Sugarcane,Dhanbad Mandi,1072,1276,1174
2024-09-16,Cotton,Dhanbad Mandi,2167,2658,2412
2024-09-16,Barley,Dhanbad Mandi,2425,2679,2552
2024-09-16,Groundnut,Dhanbad Mandi,1734,2042,1888
2024-09-16,Mustard,Dhanbad Mandi,1114,1554,1334
2024-09-16,Soybean,Dhanbad Mandi,2226,2625,2425
2024-09-16,Pulses,Dhanbad Mandi,1778,2265,2021
2024-09-16,Potato,Dhanbad Mandi,1036,1476,1256
2024-09-16,Wheat,Bokaro Mandi,2031,2367,2199
2024-09-16,Rice,Bokaro Mandi,2343,2554,2448
2024-09-16,Maize,Bokaro Mandi,1150,1450,1300
2024-09-16,Bajra,Bokaro Mandi,1618,2045,1831
2024-09-16,Sugarcane,Bokaro Mandi,1221,1477,1349
2024-09-16,Cotton,Bokaro Mandi,1555,1768,1661
2024-09-16,Barley,Bokaro Mandi,2193,2424,2308
2024-09-16,Groundnut,Bokaro Mandi,2329,2700,2514
2024-09-16,Mustard,Bokaro Mandi,2108,2363,2235
2024-09-16,Soybean,Bokaro Mandi,2285,2556,2420
2024-09-16,Pulses,Bokaro Mandi,1967,2458,2212
2024-09-16,Potato,Bokaro Mandi,1701,2196,1948
2024-09-16,Wheat,Hazaribagh Mandi,2338,2581,2459
2024-09-16,Rice,Hazaribagh Mandi,2238,2704,2471
2024-09-16,Maize,Hazaribagh Mandi,1075,1496,1285
2024-09-16,Bajra,Hazaribagh Mandi,2297,2794,2545
2024-09-16,Sugarcane,Hazaribagh Mandi,1909,2081,1995
2024-09-16,Cotton,Hazaribagh Mandi,2099,2371,2235
2024-09-16,Barley,Hazaribagh Mandi,2235,2467,2351
2024-09-16,Groundnut,Hazaribagh Mandi,1796,1947,1871
2024-09-16,Mustard,Hazaribagh Mandi,1927,2379,2153
2024-09-16,Soybean,Hazaribagh Mandi,1296,1685,1490
2024-09-16,Pulses,Hazaribagh Mandi,2228,2640,2434
2024-09-16,Potato,Hazaribagh Mandi,1942,2440,2191
2024-09-16,Wheat,Jamshedpur Mandi,2032,2363,2197
2024-09-16,Rice,Jamshedpur Mandi,1103,1520,1311
2024-09-16,Maize,Jamshedpur Mandi,1800,2127,1963
2024-09-16,Bajra,Jamshedpur Mandi,1309,1564,1436
2024-09-16,Sugarcane,Jamshedpur Mandi,1771,2253,2012
2024-09-16,Cotton,Jamshedpur Mandi,1003,1219,1111
2024-09-16,Barley,Jamshedpur Mandi,2108,2363,2235
2024-09-16,Groundnut,Jamshedpur Mandi,2007,2477,2242
2024-09-16,Mustard,Jamshedpur Mandi,2281,2572,2426
2024-09-16,Soybean,Jamshedpur Mandi,1999,2256,2127
2024-09-16,Pulses,Jamshedpur Mandi,1430,1891,1660
2024-09-16,Potato,Jamshedpur Mandi,2284,2617,2450
2024-09-17,Wheat,Ranchi Mandi,1602,2010,1806
2024-09-17,Rice,Ranchi Mandi,1115,1451,1283
2024-09-17,Maize,Ranchi Mandi,1538,1694,1616
2024-09-17,Bajra,Ranchi Mandi,1648,1856,1752
2024-09-17,Sugarcane,Ranchi Mandi,1055,1379,1217
2024-09-17,Cotton,Ranchi Mandi,2392,2652,2522
2024-09-17,Barley,Ranchi Mandi,1774,2033,1903
2024-09-17,Groundnut,Ranchi Mandi,2369,2529,2449
2024-09-17,Mustard,Ranchi Mandi,2461,2642,2551
2024-09-17,Soybean,Ranchi Mandi,2382,2729,2555
2024-09-17,Pulses,Ranchi Mandi,1484,1919,1701
2024-09-17,Potato,Ranchi Mandi,1211,1594,1402
2024-09-17,Wheat,Dhanbad Mandi,2055,2214,2134
2024-09-17,Rice,Dhanbad Mandi,1900,2182,2041
2024-09-17,Maize,Dhanbad Mandi,1733,2080,1906
2024-09-17,Bajra,Dhanbad Mandi,1775,2235,2005
2024-09-17,Sugarcane,Dhanbad Mandi,1209,1480,1344
2024-09-17,Cotton,Dhanbad Mandi,2209,2557,2383
2024-09-17,Barley,Dhanbad Mandi,1679,1936,1807
2024-09-17,Groundnut,Dhanbad Mandi,1171,1666,1418
2024-09-17,Mustard,Dhanbad Mandi,1705,2018,1861
2024-09-17,Soybean,Dhanbad Mandi,1095,1501,1298
2024-09-17,Pulses,Dhanbad Mandi,1395,1614,1504
2024-09-17,Potato,Dhanbad Mandi,1023,1436,1229
2024-09-17,Wheat,Bokaro Mandi,1434,1788,1611
2024-09-17,Rice,Bokaro Mandi,1632,1840,1736
2024-09-17,Maize,Bokaro Mandi,1674,1999,1836
2024-09-17,Bajra,Bokaro Mandi,2322,2769,2545
2024-09-17,Sugarcane,Bokaro Mandi,2370,2687,2528
2024-09-17,Cotton,Bokaro Mandi,2070,2493,2281
2024-09-17,Barley,Bokaro Mandi,1697,1988,1842
2024-09-17,Groundnut,Bokaro Mandi,2378,2705,2541
2024-09-17,Mustard,Bokaro Mandi,1359,1696,1527
2024-09-17,Soybean,Bokaro Mandi,1852,2150,2001
2024-09-17,Pulses,Bokaro Mandi,1537,1943,1740
2024-09-17,Potato,Bokaro Mandi,2090,2453,2271
2024-09-17,Wheat,Hazaribagh Mandi,1223,1460,1341
2024-09-17,Rice,Hazaribagh Mandi,1939,2246,2092
2024-09-17,Maize,Hazaribagh Mandi,1438,1630,1534
2024-09-17,Bajra,Hazaribagh Mandi,2300,2721,2510
2024-09-17,Sugarcane,Hazaribagh Mandi,1657,2000,1828
2024-09-17,Cotton,Hazaribagh Mandi,1137,1312,1224
2024-09-17,Barley,Hazaribagh Mandi,1779,2044,1911
2024-09-17,Groundnut,Hazaribagh Mandi,1750,2218,1984
2024-09-17,Mustard,Hazaribagh Mandi,1580,1848,1714
2024-09-17,Soybean,Hazaribagh Mandi,1784,1984,1884
2024-09-17,Pulses,Hazaribagh Mandi,2339,2779,2559
2024-09-17,Potato,Hazaribagh Mandi,1321,1731,1526
2024-09-17,Wheat,Jamshedpur Mandi,1628,1822,1725
2024-09-17,Rice,Jamshedpur Mandi,2327,2744,2535
2024-09-17,Maize,Jamshedpur Mandi,1054,1482,1268
2024-09-17,Bajra,Jamshedpur Mandi,1844,2101,1972
2024-09-17,Sugarcane,Jamshedpur Mandi,2333,2724,2528
2024-09-17,Cotton,Jamshedpur Mandi,2273,2579,2426
2024-09-17,Barley,Jamshedpur Mandi,1574,1909,1741
2024-09-17,Groundnut,Jamshedpur Mandi,1983,2290,2136
2024-09-17,Mustard,Jamshedpur Mandi,2169,2330,2249
2024-09-17,Soybean,Jamshedpur Mandi,2139,2549,2344
2024-09-17,Pulses,Jamshedpur Mandi,1640,1896,1768
2024-09-17,Potato,Jamshedpur Mandi,1278,1532,1405
2024-09-18,Wheat,Ranchi Mandi,2010,2266,2138
2024-09-18,Rice,Ranchi Mandi,1289,1760,1524
2024-09-18,Maize,Ranchi Mandi,2034,2318,2176
2024-09-18,Bajra,Ranchi Mandi,2477,2842,2659
2024-09-18,Sugarcane,Ranchi Mandi,1252,1743,1497
2024-09-18,Cotton,Ranchi Mandi,1807,1959,1883
2024-09-18,Barley,Ranchi Mandi,1921,2302,2111
2024-09-18,Groundnut,Ranchi Mandi,1625,2048,1836
2024-09-18,Mustard,Ranchi Mandi,1847,2062,1954
2024-09-18,Soybean,Ranchi Mandi,2301,2750,2525
2024-09-18,Pulses,Ranchi Mandi,1651,1824,1737
2024-09-18,Potato,Ranchi Mandi,1996,2251,2123
2024-09-18,Wheat,Dhanbad Mandi,1477,1726,1601
2024-09-18,Rice,Dhanbad Mandi,1362,1784,1573
2024-09-18,Maize,Dhanbad Mandi,1924,2386,2155
2024-09-18,Bajra,Dhanbad Mandi,1296,1728,1512
2024-09-18,Sugarcane,Dhanbad Mandi,1753,2112,1932
2024-09-18,Cotton,Dhanbad Mandi,1661,1867,1764
2024-09-18,Barley,Dhanbad Mandi,2288,2658,2473
2024-09-18,Groundnut,Dhanbad Mandi,1585,1807,1696
2024-09-18,Mustard,Dhanbad Mandi,1637,1835,1736
2024-09-18,Soybean,Dhanbad Mandi,1763,2069,1916
2024-09-18,Pulses,Dhanbad Mandi,2154,2481,2317
2024-09-18,Potato,Dhanbad Mandi,1561,1948,1754
2024-09-18,Wheat,Bokaro Mandi,2436,2936,2686
2024-09-18,Rice,Bokaro Mandi,2180,2347,2263
2024-09-18,Maize,Bokaro Mandi,1854,2125,1989
2024-09-18,Bajra,Bokaro Mandi,1624,1870,1747
2024-09-18,Sugarcane,Bokaro Mandi,1710,2074,1892
2024-09-18,Cotton,Bokaro Mandi,1795,2244,2019
2024-09-18,Barley,Bokaro Mandi,1498,1658,1578
2024-09-18,Groundnut,Bokaro Mandi,1634,2060,1847
2024-09-18,Mustard,Bokaro Mandi,2415,2817,2616
2024-09-18,Soybean,Bokaro Mandi,2014,2220,2117
2024-09-18,Pulses,Bokaro Mandi,2216,2452,2334
2024-09-18,Potato,Bokaro Mandi,1519,1957,1738
2024-09-18,Wheat,Hazaribagh Mandi,1749,2032,1890
2024-09-18,Rice,Hazaribagh Mandi,2028,2302,2165
2024-09-18,Maize,Hazaribagh Mandi,2072,2489,2280
2024-09-18,Bajra,Hazaribagh Mandi,2072,2293,2182
2024-09-18,Sugarcane,Hazaribagh Mandi,1206,1429,1317
2024-09-18,Cotton,Hazaribagh Mandi,1731,2215,1973
2024-09-18,Barley,Hazaribagh Mandi,2280,2651,2465
2024-09-18,Groundnut,Hazaribagh Mandi,1582,1993,1787
2024-09-18,Mustard,Hazaribagh Mandi,1409,1682,1545
2024-09-18,Soybean,Hazaribagh Mandi,1090,1246,1168
2024-09-18,Pulses,Hazaribagh Mandi,1275,1432,1353
2024-09-18,Potato,Hazaribagh Mandi,1999,2355,2177
2024-09-18,Wheat,Jamshedpur Mandi,1706,1953,1829
2024-09-18,Rice,Jamshedpur Mandi,1576,1880,1728
2024-09-18,Maize,Jamshedpur Mandi,1973,2131,2052
2024-09-18,Bajra,Jamshedpur Mandi,1223,1673,1448
2024-09-18,Sugarcane,Jamshedpur Mandi,1425,1821,1623
2024-09-18,Cotton,Jamshedpur Mandi,1637,1802,1719
2024-09-18,Barley,Jamshedpur Mandi,1802,2021,1911
2024-09-18,Groundnut,Jamshedpur Mandi,1041,1320,1180
2024-09-18,Mustard,Jamshedpur Mandi,1735,2188,1961
2024-09-18,Soybean,Jamshedpur Mandi,1558,2019,1788
2024-09-18,Pulses,Jamshedpur Mandi,1090,1367,1228
2024-09-18,Potato,Jamshedpur Mandi,2486,2758,2622
2024-09-19,Wheat,Ranchi Mandi,1639,1799,1719
2024-09-19,Rice,Ranchi Mandi,1025,1400,1212
2024-09-19,Maize,Ranchi Mandi,1413,1912,1662
2024-09-19,Bajra,Ranchi Mandi,1326,1671,1498
2024-09-19,Sugarcane,Ranchi Mandi,2500,2728,2614
2024-09-19,Cotton,Ranchi Mandi,2454,2604,2529
2024-09-19,Barley,Ranchi Mandi,1641,2083,1862
2024-09-19,Groundnut,Ranchi Mandi,2174,2441,2307
2024-09-19,Mustard,Ranchi Mandi,2105,2420,2262
2024-09-19,Soybean,Ranchi Mandi,1400,1568,1484
2024-09-19,Pulses,Ranchi Mandi,1385,1650,1517
2024-09-19,Potato,Ranchi Mandi,2198,2677,2437
2024-09-19,Wheat,Dhanbad Mandi,2092,2586,2339
2024-09-19,Rice,Dhanbad Mandi,1410,1613,1511
2024-09-19,Maize,Dhanbad Mandi,2003,2224,2113
2024-09-19,Bajra,Dhanbad Mandi,1174,1528,1351
2024-09-19,Sugarcane,Dhanbad Mandi,1258,1408,1333
2024-09-19,Cotton,Dhanbad Mandi,2474,2819,2646
2024-09-19,Barley,Dhanbad Mandi,1327,1697,1512
2024-09-19,Groundnut,Dhanbad Mandi,1652,2101,1876
2024-09-19,Mustard,Dhanbad Mandi,1452,1670,1561
2024-09-19,Soybean,Dhanbad Mandi,2142,2628,2385
2024-09-19,Pulses,Dhanbad Mandi,1571,2064,1817
2024-09-19,Potato,Dhanbad Mandi,1340,1728,1534
2024-09-19,Wheat,Bokaro Mandi,1467,1670,1568
2024-09-19,Rice,Bokaro Mandi,1858,2324,2091
2024-09-19,Maize,Bokaro Mandi,2490,2823,2656
2024-09-19,Bajra,Bokaro Mandi,1124,1410,1267
2024-09-19,Sugarcane,Bokaro Mandi,1010,1239,1124
2024-09-19,Cotton,Bokaro Mandi,2207,2475,2341
2024-09-19,Barley,Bokaro Mandi,1943,2133,2038
2024-09-19,Groundnut,Bokaro Mandi,1039,1413,1226
2024-09-19,Mustard,Bokaro Mandi,2175,2475,2325
2024-09-19,Soybean,Bokaro Mandi,2187,2472,2329
2024-09-19,Pulses,Bokaro Mandi,2371,2761,2566
2024-09-19,Potato,Bokaro Mandi,2140,2615,2377
2024-09-19,Wheat,Hazaribagh Mandi,1051,1238,1144
2024-09-19,Rice,Hazaribagh Mandi,1364,1673,1518
2024-09-19,Maize,Hazaribagh Mandi,2068,2326,2197
2024-09-19,Bajra,Hazaribagh Mandi,1690,2128,1909
2024-09-19,Sugarcane,Hazaribagh Mandi,1312,1570,1441
2024-09-19,Cotton,Hazaribagh Mandi,2208,2473,2340
2024-09-19,Barley,Hazaribagh Mandi,1319,1522,1420
2024-09-19,Groundnut,Hazaribagh Mandi,2222,2530,2376
2024-09-19,Mustard,Hazaribagh Mandi,1087,1545,1316
2024-09-19,Soybean,Hazaribagh Mandi,1852,2047,1949
2024-09-19,Pulses,Hazaribagh Mandi,1481,1975,1728
2024-09-19,Potato,Hazaribagh Mandi,1292,1733,1512
2024-09-19,Wheat,Jamshedpur Mandi,1108,1432,1270
2024-09-19,Rice,Jamshedpur Mandi,1275,1658,1466
2024-09-19,Maize,Jamshedpur Mandi,2042,2420,2231
2024-09-19,Bajra,Jamshedpur Mandi,1525,1708,1616
2024-09-19,Sugarcane,Jamshedpur Mandi,2498,2822,2660
2024-09-19,Cotton,Jamshedpur Mandi,1016,1414,1215
2024-09-19,Barley,Jamshedpur Mandi,1470,1627,1548
2024-09-19,Groundnut,Jamshedpur Mandi,2480,2724,2602
2024-09-19,Mustard,Jamshedpur Mandi,1461,1958,1709
2024-09-19,Soybean,Jamshedpur Mandi,1953,2240,2096
2024-09-19,Pulses,Jamshedpur Mandi,2280,2727,2503
2024-09-19,Potato,Jamshedpur Mandi,1816,2297,2056
2024-09-20,Wheat,Ranchi Mandi,1169,1522,1345
2024-09-20,Rice,Ranchi Mandi,1369,1763,1566
2024-09-20,Maize,Ranchi Mandi,1460,1800,1630
2024-09-20,Bajra,Ranchi Mandi,1965,2138,2051
2024-09-20,Sugarcane,Ranchi Mandi,1504,1909,1706
2024-09-20,Cotton,Ranchi Mandi,1173,1473,1323
2024-09-20,Barley,Ranchi Mandi,2138,2350,2244
2024-09-20,Groundnut,Ranchi Mandi,1671,1952,1811
2024-09-20,Mustard,Ranchi Mandi,1538,1700,1619
2024-09-20,Soybean,Ranchi Mandi,1560,1764,1662
2024-09-20,Pulses,Ranchi Mandi,2289,2493,2391
2024-09-20,Potato,Ranchi Mandi,1400,1818,1609
2024-09-20,Wheat,Dhanbad Mandi,1093,1460,1276
2024-09-20,Rice,Dhanbad Mandi,1964,2195,2079
2024-09-20,Maize,Dhanbad Mandi,2126,2513,2319
2024-09-20,Bajra,Dhanbad Mandi,1801,2070,1935
2024-09-20,Sugarcane,Dhanbad Mandi,1565,1846,1705
2024-09-20,Cotton,Dhanbad Mandi,1795,1966,1880
2024-09-20,Barley,Dhanbad Mandi,1116,1277,1196
2024-09-20,Groundnut,Dhanbad Mandi,1110,1268,1189
2024-09-20,Mustard,Dhanbad Mandi,2294,2672,2483
2024-09-20,Soybean,Dhanbad Mandi,1893,2193,2043
2024-09-20,Pulses,Dhanbad Mandi,1102,1428,1265
2024-09-20,Potato,Dhanbad Mandi,1581,1960,1770
2024-09-20,Wheat,Bokaro Mandi,1580,1837,1708
2024-09-20,Rice,Bokaro Mandi,1786,2074,1930
2024-09-20,Maize,Bokaro Mandi,1973,2302,2137
2024-09-20,Bajra,Bokaro Mandi,1861,2102,1981
2024-09-20,Sugarcane,Bokaro Mandi,1571,1934,1752
2024-09-20,Cotton,Bokaro Mandi,2413,2569,2491
2024-09-20,Barley,Bokaro Mandi,1498,1966,1732
2024-09-20,Groundnut,Bokaro Mandi,1642,2013,1827
2024-09-20,Mustard,Bokaro Mandi,1049,1288,1168
2024-09-20,Soybean,Bokaro Mandi,1177,1340,1258
2024-09-20,Pulses,Bokaro Mandi,1910,2291,2100
2024-09-20,Potato,Bokaro Mandi,1999,2355,2177
2024-09-20,Wheat,Hazaribagh Mandi,1868,2054,1961
2024-09-20,Rice,Hazaribagh Mandi,2119,2415,2267
2024-09-20,Maize,Hazaribagh Mandi,1250,1649,1449
2024-09-20,Bajra,Hazaribagh Mandi,2316,2476,2396
2024-09-20,Sugarcane,Hazaribagh Mandi,2059,2430,2244
2024-09-20,Cotton,Hazaribagh Mandi,2264,2538,2401
2024-09-20,Barley,Hazaribagh Mandi,1118,1419,1268
2024-09-20,Groundnut,Hazaribagh Mandi,1904,2335,2119
2024-09-20,Mustard,Hazaribagh Mandi,1824,2201,2012
2024-09-20,Soybean,Hazaribagh Mandi,2296,2647,2471
2024-09-20,Pulses,Hazaribagh Mandi,1551,2024,1787
2024-09-20,Potato,Hazaribagh Mandi,1708,2034,1871
2024-09-20,Wheat,Jamshedpur Mandi,2169,2377,2273
2024-09-20,Rice,Jamshedpur Mandi,1088,1306,1197
2024-09-20,Maize,Jamshedpur Mandi,1907,2210,2058
2024-09-20,Bajra,Jamshedpur Mandi,1406,1748,1577
2024-09-20,Sugarcane,Jamshedpur Mandi,1483,1821,1652
2024-09-20,Cotton,Jamshedpur Mandi,2307,2532,2419
2024-09-20,Barley,Jamshedpur Mandi,1922,2201,2061
2024-09-20,Groundnut,Jamshedpur Mandi,1655,1947,1801
2024-09-20,Mustard,Jamshedpur Mandi,1908,2237,2072
2024-09-20,Soybean,Jamshedpur Mandi,1362,1576,1469
2024-09-20,Pulses,Jamshedpur Mandi,1355,1730,1542
2024-09-20,Potato,Jamshedpur Mandi,2064,2410,2237
2024-09-21,Wheat,Ranchi Mandi,1133,1382,1257
2024-09-21,Rice,Ranchi Mandi,1647,1992,1819
2024-09-21,Maize,Ranchi Mandi,1533,1716,1624
2024-09-21,Bajra,Ranchi Mandi,2317,2553,2435
2024-09-21,Sugarcane,Ranchi Mandi,2180,2522,2351
2024-09-21,Cotton,Ranchi Mandi,1936,2131,2033
2024-09-21,Barley,Ranchi Mandi,2215,2527,2371
2024-09-21,Groundnut,Ranchi Mandi,2440,2828,2634
2024-09-21,Mustard,Ranchi Mandi,2418,2568,2493
2024-09-21,Soybean,Ranchi Mandi,1737,2188,1962
2024-09-21,Pulses,Ranchi Mandi,2371,2836,2603
2024-09-21,Potato,Ranchi Mandi,1934,2416,2175
2024-09-21,Wheat,Dhanbad Mandi,1848,2330,2089
2024-09-21,Rice,Dhanbad Mandi,1385,1774,1579
2024-09-21,Maize,Dhanbad Mandi,2236,2450,2343
2024-09-21,Bajra,Dhanbad Mandi,2496,2839,2667
2024-09-21,Sugarcane,Dhanbad Mandi,2281,2705,2493
2024-09-21,Cotton,Dhanbad Mandi,1976,2352,2164
2024-09-21,Barley,Dhanbad Mandi,1332,1500,1416
2024-09-21,Groundnut,Dhanbad Mandi,1064,1508,1286
2024-09-21,Mustard,Dhanbad Mandi,1781,1944,1862
2024-09-21,Soybean,Dhanbad Mandi,1615,1860,1737
2024-09-21,Pulses,Dhanbad Mandi,1160,1459,1309
2024-09-21,Potato,Dhanbad Mandi,1525,1690,1607
2024-09-21,Wheat,Bokaro Mandi,1784,1988,1886
